question_id,image_filename,Marks,solution_image_id,solve_text,subject
28,2139.jpg,10.0,2138.0,"কস্টিক পটাশ সবল ক্ষারক এবং ফরমিক এসিড দুর্বল এসিড। ফরমিক এসিড সম্পূর্ণভাবে বিয়োজিত হয় না।
নিট বিক্রিয়া:
HCOOH (aq) + OH⁻ (aq) = H₂O (l) + HCOO⁻ (aq)
প্রশমন শেষে বিদ্যমান HCOO⁻ একটি দুর্বল ক্ষারক হওয়ায় প্রশমন বিন্দুর pH > 7 হয়। ফেনলফথ্যালিন এর pH নির্দেশক পরিসর 8-10 এর মধ্যে হওয়ায়
একে ব্যবহার করা হয়।
নম্বর বণ্টন:
কস্টিক পটাশ দ্বারা ফরমিক এসিডের টাইট্রেশন বিক্রিয়ায় নির্দেশক রূপে ফেনলফথ্যালিন ব্যবহার করা হয়; সঠিকভাবে ব্যাখ্যা করার জন্য ০৫ নম্বর।
প্রশমন বিক্রিয়াটির জন্য উপযুক্ত প্রশমন লেখ অংকনের জন্য ০৫ নম্বর।",Chemistry
29,2140.jpg,10.0,,"3Fe(s) + 4H₂O(g) ⇌ Fe₃O₄(s) + 4H₂(g)
দেওয়া আছে, P<sub>H₂O</sub> = 32 kPa; P<sub>H₂</sub> = 24 kPa
∴ K<sub>P</sub> = $(\frac{P_{H_2}}{P_{H_2O}})^4 = (\frac{24}{32})^4 = 0.3164 (\Delta n = 0)$
নম্বর বণ্টন:
K<sub>P</sub> = $(\frac{P_{H_2}}{P_{H_2O}})^4$; নির্ণয় করার জন্য ০২ নম্বর।
K<sub>P</sub> = 0.3164; নির্ণয় করার জন্য ০৮ নম্বর।",Chemistry
30,2141.jpg,10.0,,"বিক্রিয়ায় মোট প্রবাহিত চার্জসংখ্যা = (6×2)F = 12 F
12F চার্জ দিয়ে জমাকৃত Zn ধাতুর পরিমাণ = /fraction{65.4}{2} × 12 g = 392.4 g
একটি বলের চারিদিকে প্রলেপ দিতে Zn ধাতুর পরিমাণ = /fraction{4}{3}π(0.513 – 0.53) × 9.24 = 0.2961 g
বলসংখ্যা = /fraction{392.4}{0.2961} = 1325.11 অর্থাৎ, 1325 টি বল সম্পূর্ণভাবে প্রলেপ দেওয়া যাবে। (Ans.)
নম্বর বণ্টন:
বিক্রিয়ায় মোট প্রবাহিত চার্জসংখ্যা = 12F; নির্ণয়ের জন্য ০২ নম্বর।
12F চার্জ দিয়ে জমাকৃত Zn ধাতুর পরিমাণ= 392.4g; নির্ণয়ের জন্য ০২ নম্বর।
একটি বলের চারিদিকে প্রলেপ দিতে Zn ধাতুর পরিমাণ= 0.2961 g;
নির্ণয়ের জন্য ০৩ নম্বর।
1325 টি বল সম্পূর্ণভাবে প্রলেপ দেওয়া যাবে; নির্ণয়ের জন্য ০৩ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে।]",Chemistry
31,2142.jpg,10.0,,"ধরি, হাইড্রোকার্বনটির সংকেত C<sub>x</sub>H<sub>y</sub>
C<sub>x</sub>H<sub>y</sub> + (x + \frac{y}{4})O<sub>2</sub> → xCO<sub>2</sub> + \frac{y}{2}H<sub>2</sub>O(l)
20 mL
ব্যবহৃত O<sub>2</sub> + অব্যবহৃত O<sub>2</sub> = 80 mL
উৎপন্ন CO<sub>2</sub> + অব্যবহৃত O<sub>2</sub> = 60 mL
কস্টিক সোডা দ্রবণ উৎপন্ন CO<sub>2</sub> শোষণ করে।
• দ্রবণের আয়তন হ্রাস = উৎপন্ন CO<sub>2</sub> এর আয়তন = (60 - 40)mL = 20mL
• অব্যবহৃত O<sub>2</sub> = 40 mL
• ব্যবহৃত O<sub>2</sub> = 40 mL
• x = \frac{volume of produced CO<sub>2</sub>}{volume of hydrocarbon} = \frac{20 mL}{20 mL} = 1
এবং x + \frac{y}{4} = \frac{volume of O<sub>2</sub>}{volume of hydrocarbon} = \frac{40 mL}{20 mL} = 2 ⇒ 1 + \frac{y}{4} = 2 ⇒ y = 4
• হাইড্রোকার্বনটির সংকেত CH<sub>4</sub>।
নম্বর বণ্টন:
দ্রবণের আয়তন হ্রাস = উৎপন্ন CO<sub>2</sub> এর আয়তন = 20mL; নির্ণয় করার জন্য 02 নম্বর।
x = 1; নির্ণয় করার জন্য 02 নম্বর।
y = 4; নির্ণয় করার জন্য 02 নম্বর।
হাইড্রোকার্বনটির সংকেত CH<sub>4</sub>; নির্ণয় করার জন্য 04 নম্বর।",Chemistry
32,2144.jpg,10.0,2143.0,"(a) AgCl  ⇌ Ag⁺ + Cl⁻
AgCl এর দ্রাব্যতা x mol L⁻¹ হলে, সম্পৃক্ত দ্রবণ বলে, Ksp (AgCl) = [Ag⁺] × [Cl⁻] = x . x = x²
প্রশ্নমতে, x² = 1 × 10⁻¹⁰
∴ x = 10⁻⁵
∴ AgCl এর দ্রাব্যতা 10⁻⁵ mol L⁻¹
∴ সম্পৃক্ত দ্রবণে [Ag⁺] = 10⁻⁵ mol L⁻¹
(b) 'a' হতে পাই, A পাত্রে [Ag⁺] = 10⁻⁵ mol L⁻¹
এখন, A ও B মিশ্রণের পরে Ag⁺ এর ঘনমাত্রা Mnew হলে, Mnew Vnew = Mold Vold ⇒ Mnew = /fraction{Mold × Vold}{Vnew}
= /fraction{10⁻⁵ × 100}{(100 + 100)} M = 5 × 10⁻⁶ M : [Ag⁺]new = 5 × 10⁻⁶ M
অনুরূপভাবে, A ও B মিশ্রণের পরে NaBr এর ঘনমাত্রা Mnew হলে, Mnew Vnew = Mold V'old
∴ Mnew = /fraction{0.030 × 100}{(100 + 100)} M = 0.015 M
∴ [NaBr]new = [Br⁻]new = 0.015 M
এখন, AgCl + NaBr ⇌ AgBr + NaCl
AgBr ⇌ Ag⁺ + Br⁻
∴ আয়নিক গুণফল, Kip = [Ag⁺]new × [Br⁻]new = 5 × 10⁻⁶ × 0.015 = 7.5 × 10⁻⁸
কিন্তু, Ksp (AgBr) = 5 × 10⁻¹³
যেহেতু, Kip > Ksp; সেহেতু, AgBr অধঃক্ষিপ্ত হবে।
নম্বর বণ্টন:
(a) সম্পৃক্ত দ্রবণে [Ag⁺] = 10⁻⁵ mol L⁻¹ নির্ণয়ের জন্য ০২ নম্বর।
(b) [Ag⁺]new = 5 × 10⁻⁶ M নির্ণয়ের জন্য ০২ নম্বর।",Chemistry
33,2146.jpg,10.0,2145.0,"(a) আউফবাউ নীতি অনুসারে, (n + 1) এর মান যে শক্তিস্তরের কম, ইলেকট্রন প্রথমে সেই অরবিটালে প্রবেশ করবে। Sc এর 19 ও 20 তম ইলেকট্রন 3d তে প্রবেশ না করে, 4s অরবিটালে প্রবেশ করে। কেননা, শক্তির ক্রম 3d (3 + 2) > 4s(4+0)।
21 তম ইলেকট্রন 3d অরবিটালে প্রবশে করে।
..Sc(21) → 1s<sup>2</sup>2s<sup>2</sup>2p<sup>6</sup>3s<sup>2</sup>3p<sup>6</sup>3d<sup>1</sup>4s<sup>2</sup>
Sc এর 21 তম ইলেকট্রনের জন্য কোয়ান্টাম সংখ্যার সেট (3,2,-2, +/2/)।
(b)

নম্বর বণ্টন:
(a) স্ক্যান্ডিয়ামের 21 তম ইলেকট্রন 3d অরবিটালে প্রবশে করে; লেখার জন্য ০২ নম্বর।
Sc এর 21 তম ইলেকট্রনের জন্য কোয়ান্টাম সংখ্যার সেট (3, 2, -2, +/2/)
; লেখার জন্য; ০৩ নম্বর।
(b) d -অরবিটালসমূহের ০৫ টি আকৃতি; দেখানোর জন্য (০১ × ০৫) = ০৫ নম্বর।",Chemistry
34,2147.jpg,10.0,,"(a) লোহা
(b) জিংক
(c) অ্যানোড তথা জিংক ইলেকট্রোড
(d) Zn (s) → Zn<sup>2+</sup> (aq) + 2e<sup>-</sup>
(e) Zn<sup>2+</sup> (aq) + 2e<sup>-</sup> → Zn (s)
নম্বর বণ্টনঃ
৫ টি প্রশ্নের সঠিক উত্তর লেখার জন্য (২× ৫) = ১০ নম্বর।",Chemistry
35,2148.jpg,6.0,,"(a) Be এর ইলেকট্রন বিন্যাস (1s² 2s²), B এর বিন্যাসের (1s² 2s²2p¹) চেয়ে বেশি স্থায়ী।
Be এর ক্ষেত্রে es অরবিটাল থেকে অপসারিত হলেও B এর ক্ষেত্রে হয় p অরবিটাল থেকে। Be এর 2s এর e নিউক্লিয়াস দ্বারা দৃঢ়ভাবে আবদ্ধ থাকার ফলে
এই e কে অপসারণ করতে বেশি শক্তির প্রয়োজন হয়। তাই Be এর আয়নিকরণ বিভব বেশি।
(b) ধাতুর জারণ: Cu + 2H2SO4 → CuSO4+ SO2 + 2H2O
2Ag+ 2H2SO4→ Ag2SO4 + SO2 + 2H2O
অধাতুর জারণ: C + 2H2SO4 → CO2 + 2SO2 + 2H2O
S + 2H2SO4→3SO2 + 2H2O
নম্বর বণ্টন:
(a) বোরনের চেয়ে বেরিলিয়ামের আয়নিকরণ বিভব বেশি; সঠিকভাবে ব্যাখ্যা করার জন্য ০৫ নম্বর।
(b) গাঢ় সালফিউরিক এসিড ধাতু ও অধাতু উভয়কে জারিত করে বিক্রিয়াসহ দেখানোর জন্য (২.৫ × ০২) = ০৫ নম্বর।
[বিদ্র: সম্ভাব্য একাধিক উত্তর গ্রহণযোগ্য হবে।]",Chemistry
36,2149.jpg,6.0,,"ক্ষারীয়মূলক শনাক্তকরণ:
Cu²⁺ + K₄[Fe(CN)₆] → Cu₂[Fe(CN)₆] ↓ + 4K⁺
reddish brown ppt.

অম্লীয়মূলক শনাক্তকরণ :
SO₄²⁻ + Ba(NO₃)₂ → BaSO₄ ↓ + NO₃⁻
(white ppt.)

BaSO₄ + HCl → No reaction [উৎপন্ন অধঃক্ষেপ HCl এ অদ্রবণীয়]
নম্বর বণ্টনঃ
CuSO₄ লবণে উপস্থিত অম্লীয় ও ক্ষারীয় মূলক শনাক্তকরণের বিক্রিয়াসমূহ লেখার জন্য (০৫ × ০২) = ১০ নম্বর।",Chemistry
37,2150.jpg,10.0,,"আমরা জানি, \(\frac{1}{\lambda} = RH \times z^2 \left( \frac{1}{n_1^2} - \frac{1}{n_2^2} \right) = 1.09678 \times 10^7 \times (3)^2 \times \left( 1 - \frac{1}{16} \right)\)
.. \(\lambda = 1.0806 \times 10^{-8} m = 10.806 nm\)
তরঙ্গ দৈর্ঘ্য 10.806nm হওয়ায়, এটি UV পরিসরে (10 nm – 380 nm) এর মধ্যে, তাই খালি চোখে দেখা যাবে না।
নম্বর বণ্টন:
\(\frac{1}{\lambda} = RH \times z^2 \left( \frac{1}{n_1^2} - \frac{1}{n_2^2} \right)\) সূত্র লেখার জন্য ০২ নম্বর।
\(\lambda = 1.0806 \times 10^{-8} m = 10.806 nm\) নির্ণয়ের জন্য ০৬ নম্বর।
তরঙ্গ দৈর্ঘ্য 10.806nm হওয়ায়, এটি UV পরিসরে (10 nm – 380 nm) এর মধ্যে, তাই খালি চোখে দেখা যাবে না লেখার জন্য ০২ নম্বর।
[বিদ্র: একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি মান বসালেও গ্রহণযোগ্য হবে।]",Chemistry
38,2152.jpg,0.0,2151.0,"R = 2C বিশিষ্ট অ্যালকাইল মূলক = CH3CH2-

CH3CHO কস্টিক সোডার সাথে অম্লধর্মী a - H বিমুক্তির মাধ্যমে অ্যালডল বিক্রিয়া প্রদর্শন করে।

NaOH (10%)
CH3CHO + CH3CHO --> CH3CHCH2CHO
40-50°C
OH

NaOH (10%)
CH3
C
CH2CHO
40-50°C
OH

নম্বর বণ্টন:
বিক্রিয়ায়সহ A, B, C, D চিহ্নিত করার জন্য (১.৫× ০৪) = ০৬ নম্বর।
D যৌগটির অ্যালডল বিক্রিয়ার কৌশল দেখানোর জন্য ০৪ নম্বর।",Chemistry
39,2153.jpg,6.0,,"(a) অ্যান্টি-অক্সিডেন্ট অণুসমূহের চর্বি বা লিপিড অণুর জারণ-বিজারণে অংশগ্রহণকারী O₂ অণু ও লিপিড অণু থেকে সৃষ্ট মুক্ত মূলককে শোষণ করে, খাদ্য বস্তুর পচন রোধ করে। খাদ্যবস্তু জারিত হয়-
(i) লিপিড অণু ও O₂ এর মুক্তমূলক সৃষ্টি → L·H + O₂ → L· + H - O - O.
(ii) O₂ সহ পারঅক্সিলিপিড মূলক সৃষ্টি → L· + O₂ → L - O - O.
(iii) অস্থায়ী হাইড্রোপারক্সাইড অণু গঠন → LOO· + H·L → LOOH + L·
(iv) প্রাথমিক অতীব সক্রিয় মুক্তমূলক সৃষ্টি → L - OOH → L· + HOO·
অ্যান্টি-অক্সিডেন্ট অণু A - H লিপিড মুক্তমূলক L এর সাথে বিক্রিয়া করে লিপিড অণু L - H ও অধিক স্থায়ী, কম সক্রিয় A· সৃষ্টি করে। এতে পচনের জারণ-বিজারণ চেইন বিক্রিয়া বন্ধ হয়।
A - H + L· → L - H + A· (অধিক স্থায়ী মূলক)
(b) ৫ টি অ্যান্টি-মাইক্রোবিয়াল এজেন্ট-
(i) সোডিয়াম বেনজোয়েট
(ii) পটাশিয়াম সরবেট
(iii) সাইট্রিক এসিড
(iv) অ্যাসিটিক এসিড
(v) ক্যালসিয়াম প্রোপানয়েট
(vi) নাইট্রেট ও নাইট্রাইট
(vii) সালফাইট, SO₂ গ্যাস
নম্বর বণ্টন:
(a) অ্যান্টি-অক্সিডেন্ট এজেন্টের খাদ্য সংরক্ষণের কৌশল ব্যাখ্যা করার জন্য ০৫ নম্বর।
(b) ৫ টি অ্যান্টি-মাইক্রোবিয়াল এজেন্টের নাম লেখার জন্য (০১ × ০৫) = ০৫ নম্বর।",Chemistry
40,2154.jpg,5.0,,"(a) VH2O = \frac{72}{0.996} = 72.29mL
VCH3OH = \frac{32}{78} = 0.41mL .: দ্রবণের মোট আয়তন = 72.7 mL
C = \frac{1000W}{MV} = \frac{1000 \times 32}{32 \times 72.7} M = 13.755M [Ans.]

(b) nNaOH = (0.3 × 0.2)mol = 0.06 mol; nH2SO4 = (0.1 × 0.1)mol = 0.01mol
এক মোল H2SO4 2 mol NaOH কে প্রশমিত করে।
.. দ্রবণে অবশিষ্ট NaOH = (0.06 - 0.02)mol = 0.04mol
.. অবশিষ্ট NaOH দ্রবণের ঘনমাত্রা = \frac{0.04}{0.3+0.1} M = 0.1M

নম্বর বণ্টনঃ
(a) VH2O = 72.29mL; নির্ণয় জন্য ০১ নম্বর।
VCH3OH = 0.41mL; নির্ণয় জন্য ০১ নম্বর।
C = 13.755M; নির্ণয় করার জন্য ০৩ নম্বর।
(b) এক মোল H2SO4 2 mol NaOH কে প্রশমিত করে; লেখার করার জন্য ০১ নম্বর।
দ্রবণে অবশিষ্ট NaOH = 0.04 mol; নির্ণয় করার জন্য ০২ নম্বর।
অবশিষ্ট NaOH দ্রবণের ঘনমাত্রা = 0.1M; নির্ণয় করার জন্য ০২ নম্বর।
[বিদ্রঃ একক না লিখলে বা ভুল একক লিখলে ০১ নম্বর কর্তন করা হবে। সূত্র না লিখে সরাসরি সঠিক মান বসালেও সূত্রের জন্য বরাদ্দকৃত নম্বর প্রদান করা হবে।]",Chemistry
